code,level,name_kh,name_en,parent_code
25010207,village,ថ្នល់,Thnal,250102
25010208,village,ជ័យសម្បត្តិ,Chey Sambat,250102
25010209,village,សញ្ជ័យសែន,Sanhchey Saen,250102
25010210,village,ត្រពាំងរំដួល,Trapeang Rumduol,250102
250103,commune,គោកស្រុក,Kouk Srok,2501
25010301,village,ស៊ងឃ្វាង,Sorng Khveang,250103
25010302,village,គោកចារ,Kouk Char,250103
25010303,village,ត្រពាំងស្រង៉ែ,Trapeang Srangae,250103
25010304,village,គោកស្រុក,Kouk Srok,250103
25010305,village,ឈើទាលផជ្រុំ,Chheu Teal Chrum,250103
25010306,village,ត្រពាំងឬស្សី,Trapeang Ruessei,250103
25010307,village,វាលអណ្តើក,Veal Andaeuk,250103
25010308,village,ក្រពាំងឈូក,Trapeang Chhuk,250103
25010309,village,ដូនមាស,Doun Meas,250103
250104,commune,នាងទើត,Neang Teut,2501
25010401,village,ខ្នុរ,Khnor,250104
25010402,village,ពង្រ,Pungro,250104
25010403,village,ចំបក់,Chambak,250104
25010404,village,នាងទើត,Neang Teut,250104
25010405,village,សង្គម,Sangkum,250104
250105,commune,សេដា,Seda,2501
25010501,village,កំពង់រាំង,Kampong Reang,250105
25010502,village,វាលតូច,Veal Touch,250105
25010503,village,ស្វាយកាំបិត,Svay Kambet,250105
25010504,village,ក្រសាំង,Krasang,250105
25010505,village,សំព័រ,Sampoar,250105
25010506,village,អណ្តូងល្ងៀង,Andoung Lngieng,250105
25010507,village,តាកែវ,Ta Kaev,250105
25010508,village,ទួលប្រោះ,Tuol Praoh,250105
25010509,village,ជីធាង,Chi Theang,250105
25010510,village,ឈូងតាសៅ,Chhung Ta Sau,250105
25010511,village,ស្រែខ្សាច់,Srae Khsach,250105
25010512,village,សេដាសែនជ័យ,Seda Saen Chey,250105
25010513,village,រពាក់ ១,Ro Peak Muoy,250105
25010514,village,រពាក់ ២,Ro Peak Pir,250105
25010515,village,រពាក់ ៣,Ro Peak Bei,250105
25010516,village,ខ្នាចជុំ,Khnach Chum,250105
25010517,village,ដង្ហា,Dangha,250105
25010518,village,អណ្តូងចំបក់,Andoung Chambak,250105
25010519,village,សែនជុំ,Saen Chum,250105
25010520,village,សែនចម្រើន,Saen Chamraeun,250105
25010521,village,បេងថ្មី,Beng Thmei,250105
25010522,village,ព្រែកជ័រ,Preaek Choar,250105
25010523,village,ថ្នល់កែង,Thnal Kaeng,250105
25010524,village,អណ្តូងពេជ្រ,Angdoung Pech,250105
250106,commune,ទឹកជ្រៅ,Tuek Chrov,2501
25010601,village,ត្របែក,Trabaek,250106
25010602,village,ទឹកជ្រៅ,Tuek Chrov,250106
25010603,village,មេសរ,Me Sar,250106
25010604,village,ឃ្លៃ,Khley,250106
25010605,village,ផ្អាវ,Ph'av,250106
25010606,village,ស្រម៉រ,Srama,250106
25010607,village,ជាំត្រកួន,Chaom Trakuon,250106
25010608,village,ក្រសាំង,Krasang,250106
25010609,village,ស្រែវែង,Sra Veaeng,250106
25010610,village,ត្របែកថ្មី,Trabaek Thmei,250106
250107,commune,ត្រពាំងព្រីង,Trapeang Pring,2501
25010701,village,បង្ហើខ្លែង,Banghaeu Khlaeng,250107
25010702,village,ស្រែកក់,Srae Kak,250107
25010703,village,ចំបក់,Chambak,250107
25010704,village,ប្រឡោះ,Pralaoh,250107
25010705,village,ត្រពាំងព្រីង,Trapeang Pring,250107
25010706,village,កំប្រើស,Kampraeus,250107
25010707,village,ស្រែប្រាំង,Srae Prang,250107
25010708,village,បុស្នោរ,Bos Snaor,250107
25010709,village,ជីទ្រុន,Chi Trun,250107
25010710,village,ទួលសំបូរណ៍,Tuol Sambour,250107
25010711,village,ជ័យសុខសាន្ត,Chey Sokhsan,250107
25010712,village,សែនមនោរ័ត្ន,,250107
2502,district,ក្រូចឆ្មារ,Krouch Chhmar,25
250201,commune,ឈូក,Chhuk,2502
25020101,village,ឈូក,Chhuk,250201
25020102,village,ផ្កាដូង,Phka Doung,250201
25020103,village,ក្របីក្រៀក,Krabei Kriek,250201
25020104,village,ច្រវ៉ាក់ដែក,Chravak Daek,250201
25020105,village,បារ៉ាយ,Baray,250201
25020106,village,រួមវិញ,Ruom Vinh,250201
25020107,village,ស្រះត្រកួន,Srah Trakuon,250201
25020108,village,បុសស្វាយ,Bos Svay,250201
250202,commune,ជំនីក,Chumnik,2502
25020201,village,ព្រែកតាហុប,Preaek Ta Hob,250202
25020202,village,ជំនីក,Chumnik,250202
25020203,village,ស្វាយតំណាក់,Svay Damnak,250202
25020204,village,បន្ទាយ,Banteay,250202
250203,commune,កំពង់ទ្រាស,Kampong Treas,2502
25020301,village,ភូមិទី ១,Phum Ti Muoy,250203
25020302,village,ភូមិទី ២,Phum Ti Pir,250203
25020303,village,ភូមិទី ៣,Phum Ti Bei,250203
25020304,village,ភូមិទី ៤,Phum Ti Buon,250203
25020305,village,ភូមិទី ៥,Phum Ti Pram,250203
25020306,village,ភូមិទី ៦,Phum Ti Prammuoy,250203
250204,commune,កោះពីរ,Kaok Pir,2502
25020401,village,កោះបីពៃ,Kaoh Bei Pey,250204
25020402,village,កោះត្រែង,Kaoh Traeng,250204
25020403,village,កោះម៉ឺននង់,Kaoh Meun Nung,250204
25020404,village,ជួរកណ្តាល,Chuor Kandal,250204
250205,commune,ក្រូចឆ្មារ,Krouch Chhmar,2502
25020501,village,សំរោង,Samraong,250205
25020502,village,ដើមជ្រៃ,Daeum Chrey,250205
25020503,village,ក្រូចឆ្មារលើ,Krouch Chhmar Leu,250205
25020504,village,ក្រូចឆ្មារក្រោម,Krouch Chhmar Kraom,250205
25020505,village,ខ្សាច់ប្រឆេះលើ,Khsach Prachheh Leu,250205
25020506,village,ខ្សាច់ប្រឆេះកណ្តាល,Khsach Prachheh Kandal,250205
25020507,village,ខ្សាច់ប្រឆេះក្រោម,Khsach Prachheh Kraom,250205
250206,commune,ប៉ឺស១,Peus Muoy,2502
25020601,village,សោយ ១,Saoy Muoy,250206
25020602,village,សោយ ២,Saoy Pir,250206
25020603,village,ព្រែកក្រូច,Preaek Krouch,250206
25020604,village,អំពិល,Ampil,250206
25020605,village,កោះផល់,Kaoh Phal,250206
250207,commune,ប៉ើស២,Peus Pir,2502
25020701,village,អំពិល,Ampil,250207
25020702,village,ប៉ើស,Peus,250207
25020703,village,ដីដុះ,Dei Doh,250207
25020704,village,ទួលសម្បត្តិ,Tuol Sambat,250207
250208,commune,ព្រែកអាជី,Preaek A Chi,2502
25020801,village,ភូមិទី១,Phum Ti Muoy,250208
25020802,village,ភូមិទី២,Phum Ti Pir,250208
25020803,village,ភូមិទី៣,Phum Ti Bei,250208
25020804,village,ភូមិទី៤,Phum Ti Buon,250208
25020805,village,ភូមិទី៥,Phum Ti Pram,250208
25020806,village,ភូមិទី៦,Phum Ti Prammuoy,250208
250209,commune,រការខ្នុរ,Roka Khnor,2502
25020901,village,ភូមិទី ១,Phum Ti Muoy,250209
25020902,village,ភូមិទី ២,Phum Ti Pir,250209
25020903,village,ភូមិទី ៣,Phum Ti Bei,250209
25020904,village,ភូមិទី ៤,Phum Ti Buon,250209
25020905,village,ភូមិទី ៥,Phum Ti Pram,250209
25020906,village,ភូមិទី ៦,Phum Prammuoy,250209
25020907,village,ភូមិទី ៧,Phum Ti Prampir,250209
250210,commune,ស្វាយឃ្លាំង,Svay Khleang,2502
25021001,village,ភូមិទី១,Phum Ti Muoy,250210
25021002,village,ភូមិទី២,Phum Ti Pir,250210
25021003,village,ភូមិទី៣,Phum Ti Bei,250210
25021004,village,ភូមិទី៤,Phum Ti Buon,250210
25021005,village,ភូមិទី៥,Phum Ti Pram,250210
25021006,village,ភូមិទី៦,Phum Ti Prammuoy,250210
250211,commune,ទ្រា,Trea,2502
25021101,village,ក្តុលលើ,Kdol Leu,250211
25021102,village,ក្តុលកណ្តាល,Kdol Kandal,250211
25021103,village,ទ្រាទី ១,Trea Ti Muoy,250211
25021104,village,ទ្រាទី ២,Trea Ti Pir,250211
25021105,village,ទ្រាទី ៣,Trea Ti Bei,250211
25021106,village,ទ្រាទី ៤,Trea Ti Buon,250211
25021107,village,ទ្រាទី ៥,Trea Ti Pram,250211
25021108,village,ក្តុលក្រោម,Kdol Kraom,250211
250212,commune,ទួលស្នួល,Tuol Snuol,2502
25021201,village,ទួលអុក,Tuol Ok,250212
25021202,village,មុខភ្នំ,Mukh Phnum,250212
25021203,village,ទួលរកា,Tuol Roka,250212
25021204,village,ទួលតាកោ,Tuol Ta Kao,250212
25021205,village,ទួលស្នួល,Tuol Snuol,250212
25021206,village,ជួលត្រាច,Tuol Trach,250212
25021207,village,សង្គមមានជ័យ,Sangkum Mean Chey,250212
25021208,village,ជើងច្រង់,Cheung Chrang,250212
25021209,village,តាប៉ាវ,Ta Pav,250212
25021210,village,បីម៉ែត្រ,Bei Maet,250212
25021211,village,ចំរើន,Chamraeun,250212
25021212,village,ភពថ្មី,Phop Thmei,250212
2503,district,មេមត់,Memut,25
250301,commune,ចាន់មូល,Chan Mul,2503
25030101,village,ស្រែតានងលិច,Srae Ta Nong Lech,250301
25030102,village,ស្រែតានងកើត,Srae Ta Nong Kaeut,250301
25030103,village,ធ្លក,Thlok,250301
25030104,village,ស្អំ,S'am,250301
25030105,village,ចាន់មូល,Chan Mul,250301
25030106,village,តាកែវ,Ta Kaev,250301
25030107,village,ពាម,Peam,250301
25030108,village,គរ,Kor,250301
25030109,village,តាឡូ 18,Lou,250301
25030110,village,កន្រ្រើយ,Kantraeuy,250301
25030111,village,អំផុល,Amphol,250301
25030112,village,ខ្លុងត្បូង,Khlong Tboung,250301
250302,commune,ជាំ,Choam,2503
25030201,village,ងៀវ,Ngiev,250302
25030202,village,លាចក្រោម,Leach Kraom,250302
25030203,village,លាចលើ,Leach Leu,250302
25030204,village,បឹងជ្រោង,Boeng Chroung,250302
25030205,village,ជាំអំពិល,Choam Ampil,250302
25030206,village,ជាំ,Choam,250302
25030207,village,ជើង,Cheung,250302
25030208,village,មង់,Mong,250302
25030209,village,ពព្លាំ,Poploam,250302
25030210,village,ស្ទឹងអង្កាម,Stueng Angkam,250302
250303,commune,ជាំក្រវៀន,Choam Kravien,2503
25030301,village,ក្រវៀនធំ,Kravien Thum,250303
25030302,village,ក្រវៀនជើង,Kravien Cheung,250303
25030303,village,ដូង,Doung,250303
25030304,village,សាទុំ,Satum,250303
25030305,village,ថ្មតាដោក,Thma Ta Daok,250303
25030306,village,ក្បាលស្លែង,Kbal Slaeng,250303
25030307,village,ម្ខោះ,Mkhaoh,250303
25030308,village,ម្រាន់,Mroan,250303
25030309,village,ថ្មដារ,Thma Dar,250303
25030310,village,ដង្ហិត,Danghet,250303
25030311,village,ឃ្មួរ,Khmuor,250303
25030312,village,ប្រីយ៍,Prei,250303
25030313,village,បង្ហើយហួស,Banghaeuy Huos,250303
25030314,village,របងច្រុះ,Robang Chrph,250303
25030315,village,ជីប្លុក,Chi Plok,250303
25030316,village,ជ្រៃឡើង,Chrey Laeung,250303
25030317,village,ខ្ជាយ,Khcheay,250303
25030318,village,ស្រែលើសែនជ័យ,Srae Leu Saen Chey,250303
250304,commune,ជាំតាម៉ៅ,Choam Ta Mau,2503
25030401,village,តាម៉ៅជើង,Ta Mau Cheung,250304
25030402,village,តាម៉ៅកើត,Ta Mau Kaeut,250304
25030403,village,ជំនុំពល,Chumnum Pul,250304
25030404,village,សំពៅលូន,Sampov Lun,250304
25030405,village,ទួលគ្រួស,Tuol Kruos,250304
25030406,village,ថ្នល់កែង,Thnal Kaeng,250304
25030407,village,អង្កាំ,Angkam,250304
25030408,village,កន្ទូត,Kantuot,250304
25030409,village,ថ្មទទឹងជើង,Thma Totueng Cheung,250304
25030410,village,ស្រែតាពេជ,Srae Ta Pech,250304
25030411,village,កូនក្រពើ,Koun Krapeu,250304
25030412,village,បុស្សតាអឹម,Bos Ta Oem,250304
25030413,village,ថ្មទទឹងត្បូង,Thma Totueng Tboung,250304
25030414,village,ឡាំបោ,Lam Bao,250304
250305,commune,ដារ,Dar,2503
25030501,village,ដារកណ្តោល,Dar Kandaol,250305
25030502,village,ដារលិច,Dar Lech,250305
25030503,village,៧ មករា,Prampir Meakkakra,250305
25030504,village,ស្ពាន,Spean,250305
25030505,village,ដារផ្សារ,Dar Phsar,250305
25030506,village,ស្រែជាំ,Srae Chroam,250305
25030507,village,មែកពុក,Meaek Puk,250305
25030508,village,ដារត្បូង,Dar Tboung,250305
25030509,village,ដារកណ្តាល,Dar Kandal,250305
25030510,village,ទ្រៀក,Triek,250305
25030511,village,ឆ្ងរជើង,Chhngar Cheung,250305
25030512,village,សំរោងជើង,Samraong Cheung,250305
25030513,village,ដារជើង,Dar Cheung,250305
25030514,village,បេង,Beng,250305
25030515,village,ចំការគរ,Chamkar Kor,250305
25030516,village,ឆ្ងរកណ្តាល,Chhngar Kandal,250305
